discrete_state_0_prob,discrete_state_1_prob,discrete_state_2_prob
0.3767824525433707,0.6051930895203956,0.01802445793623381
0.16803873482707382,0.6935628868735765,0.13839837829934976
0.0780103043569285,0.6725727532854706,0.24941694235760078
0.0251765531117774,0.4793399293152982,0.49548351757292447
0.04749065313557177,0.6610112443439915,0.2914981025204368
0.022385179468033048,0.5571658752667271,0.4204489452652399
0.0071706409397813125,0.38874665840896405,0.6040827006512546
0.02980823631743527,0.5864948169950328,0.38369694668753196
0.00970327254915832,0.35759944272040733,0.6326972847304343
0.02760557976951301,0.5574410712516472,0.41495334897883984
0.008834248293972512,0.330058254084622,0.6611074976214055
0.003174016647288275,0.1598431637940524,0.8369828195586594
0.02282147896949236,0.31367516616856067,0.663503354861947
0.061381881715976284,0.49952831269348724,0.43908980559053656
0.016466485101099056,0.2942835285738942,0.6892499863250069
0.03922198077090093,0.48642875847574146,0.4743492607533576
0.08248260503586582,0.6485857996868507,0.26893159527728344
0.10841782663919726,0.7530520392422001,0.1385301341186027
0.1280551370145345,0.8011355583292735,0.07080930465619205
0.17565297563406157,0.7860429356574191,0.03830408870851944
0.22677643079208595,0.7482827082180958,0.024940860989818136
0.28073477186222634,0.6994745026820858,0.019790725455687927
0.33620691562622035,0.6458194864548316,0.017973597918948134
0.1259110089794609,0.7657693663599486,0.10831962466059045
0.14384996212589674,0.7994080094498948,0.05674202842420856
0.19271424528880715,0.7748724588047605,0.032413295906432285
0.09577126856829,0.8073094417039719,0.09691928972773804
0.03703174592323806,0.6960196303977954,0.26694862367896666
0.07068809815790597,0.7940571621805644,0.13525473966152962
0.08843434524997296,0.8423794008053095,0.06918625394471767
0.035863680519254475,0.7510433886543892,0.21309293082635625
0.013811577081238794,0.5462007269087802,0.439987696009981
0.03124035304893339,0.7191830211459597,0.24957662580510695
0.06191961755442137,0.8121175449441679,0.1259628375014106
0.0788596924046281,0.8563788213574145,0.0647614862379574
0.027559680919825767,0.8081745684772111,0.16426575060296306
0.04341191643244107,0.873315614221861,0.08327246934569803
0.05833423017653465,0.8966225579114768,0.04504321191198852
0.0313915893222743,0.8632162678261154,0.10539214285161044
